frame;frente
0;30,25
1;31,5
2;32,25
3;55,375
4;55
5;54
6;53,375
7;52,875
8;53,125
9;52,375
10;52
11;52,5
12;52
13;52,625
14;52
15;52,5
16;52
17;52
18;53,75
19;53
20;52
21;29,75
22;52
23;52,5
24;51
25;52
26;52,5
27;51,375
28;52
29;52
30;52,125
31;50,75
32;51,875
33;52
34;52,5
35;52
36;53
37;53
38;51,75
39;51,75
40;52,125
41;52,5
42;52
43;52
44;52
45;52
46;51,5
47;51,25
48;50,75
49;52
50;51,875
51;51,5
52;50,5
53;52,125
54;52
55;51,125
56;50,5
57;28,75
58;51
59;50,5
60;49,5
61;51,125
62;50,5
63;49,5
64;51
65;50,5
66;49,5
67;51,125
68;50,5
69;52
70;50,625
71;51,875
72;50,5
73;51,375
74;50,5
75;50,75
76;49,5
77;51
78;49,5
79;50,75
80;51
81;49,5
82;50,375
83;29,375
84;51
85;48,875
86;49,5
87;50
88;50,625
89;51
90;49,25
91;49,5
92;51
93;48,5
94;49,5
95;50,25
96;51
97;49,5
98;50
99;50
100;48,5
101;48,75
102;29,625
103;50
104;47,5
105;48,5
106;48,625
107;49
108;49
109;49
110;47,25
111;46,875
112;47,125
113;47,125
114;47,25
115;48
116;46,375
117;46,625
118;47
119;47
120;47
121;47,5
122;46,5
123;46,375
124;46,875
125;47
126;47,25
127;47,5
128;47
129;47,125
130;47,125
131;47
132;29,75
133;47
134;46,375
135;46,75
136;46,75
137;45,75
138;46,875
139;45,875
140;47
141;45,625
142;46,75
143;45,375
144;46,875
145;45,375
146;46,5
147;47,375
148;46
149;47,125
150;46
151;47
152;45,375
153;46,25
154;47
155;45,75
156;46,625
157;47
158;45
159;47
160;45,5
161;46
162;47
163;45,125
164;46
165;46,375
166;47
167;45,5
168;46
169;46,625
170;44,875
171;45,5
172;46
173;46,375
174;46,625
175;45
176;45,5
177;46
178;46
179;46,5
180;45
181;45,25
182;46
183;46
184;46,5
185;45
186;45
187;46
188;46
189;46
190;44,5
191;45
192;45
193;45,5
194;46
195;46
196;30,375
197;44,875
198;45
199;45
200;45,5
201;45,5
202;44,125
203;45
204;45
205;45,125
206;45,375
207;44,75
208;44
209;44
210;44
211;44,875
212;45
213;45
214;45
215;45,375
216;43,75
217;44
218;44
219;44,125
220;44,625
221;45
222;45
223;45,125
224;44
225;44
226;44
227;44
228;44
229;44,375
230;44,75
231;44,625
232;44
233;44
234;44,375
235;44,375
236;44,5
237;28,75
238;43
239;43
240;44
241;44
242;44
243;44
244;44
245;44,375
246;44
247;44,125
248;44,25
249;44,375
250;43
251;43
252;43
253;43
254;43,375
255;43,75
256;43,75
257;43,625
258;43,625
259;44
260;42,625
261;43
262;43
263;43
264;43
265;43,25
266;43,375
267;43,5
268;43,5
269;43,5
270;42,875
271;42
272;42
273;42,625
274;42,875
275;43
276;43
277;43
278;43
279;43,375
280;43,375
281;43,5
282;42,375
283;29,375
284;40,5
285;42
286;42,5
287;42,5
288;42,75
289;42,75
290;43
291;43
292;42,875
293;43,25
294;42,5
295;42
296;42
297;42
298;42
299;42
300;42,25
301;42,375
302;42,5
303;42,5
304;42,5
305;42,5
306;42,5
307;41,375
308;41
309;41,125
310;41,5
311;42
312;42
313;42
314;42
315;42
316;42,125
317;42,375
318;42,5
319;42,5
320;41,375
321;41
322;41
323;41
324;41
325;41,25
326;41,5
327;41,5
328;41,5
329;41,5
330;41,5
331;41,875
332;41,875
333;42
334;41,875
335;40,5
336;31,5
337;41
338;41
339;41
340;41
341;41
342;41
343;41
344;41,125
345;41,5
346;41,5
347;41,5
348;41,5
349;41,5
350;40
351;40
352;40
353;40,25
354;40,5
355;40,5
356;40,5
357;40,5
358;40,5
359;40,5
360;40,625
361;40,5
362;40,625
363;40,875
364;40,25
365;39,75
366;40
367;40
368;40
369;40
370;40
371;40
372;40,375
373;40,5
374;40,5
375;40,5
376;40,5
377;40,5
378;40,5
379;39,75
380;39,375
381;39,5
382;39,5
383;39,5
384;39,5
385;39,5
386;39,5
387;39,5
388;39,5
389;39,5
390;39,5
391;39,625
392;40
393;40,125
394;39,625
395;39
396;39
397;28,375
398;39
399;39
400;39
401;39,5
402;39,5
403;39,5
404;39,5
405;39,5
406;39,5
407;39,5
408;39,5
409;39,5
410;38,75
411;38,5
412;38,5
413;38,5
414;38,5
415;38,5
416;38,5
417;38,5
418;38,5
419;38,75
420;38,75
421;39,25
422;39,5
423;39,5
424;38,375
425;38
426;38
427;38,5
428;38,5
429;38,5
430;38,5
431;38,5
432;38,5
433;38,5
434;38,5
435;38,5
436;38,5
437;38,5
438;38,5
439;37,75
440;37,5
441;37,5
442;37,5
443;37,5
444;37,5
445;37,625
446;37,75
447;38
448;37,875
449;38,375
450;38,375
451;38,5
452;38,5
453;38,5
454;38,125
455;37,5
456;38
457;37,5
458;37,5
459;37,5
460;37,5
461;37,5
462;37,5
463;37,5
464;29,875
465;29
466;37,5
467;37,5
468;37,5
469;37,5
470;37,5
471;37
472;36,5
473;36,5
474;36,5
475;36,5
476;36,5
477;36,5
478;36,5
479;37
480;37
481;36,875
482;36,75
483;37
484;37
485;37
486;37,25
487;37,375
488;37,5
489;37,25
490;36,5
491;36,5
492;36,5
493;36,5
494;36,5
495;36,5
496;36,5
497;36,5
498;36,5
499;36,5
500;36,5
501;36,5
502;36,5
503;36,5
504;36,5
505;36,5
506;36,5
507;36,5
508;35,75
509;35,75
510;35,5
511;35,5
512;36,25
513;36,375
514;36,25
515;36,375
516;36,5
517;36,5
518;36,5
519;36,5
520;36,5
521;36,5
522;36,5
523;36,5
524;36,5
525;36,5
526;35,75
527;35,5
528;35,5
529;35,5
530;35,5
531;35,5
532;35,5
533;35,5
534;35,5
535;35,5
536;35,5
537;35,5
538;35,5
539;35,5
540;35,5
541;35,625
542;35,75
543;36
544;36
545;35,75
546;35,75
547;35,625
548;35
549;28,75
550;35,5
551;35,5
552;35,5
553;35,5
554;35,5
555;35,5
556;35,5
557;35,5
558;35,5
559;35,5
560;35,5
561;35,5
562;35,5
563;35,5
564;35,5
565;35,5
566;35,5
567;35,25
568;35
569;35
570;34,5
571;34,5
572;34,5
573;34,5
574;34,75
575;34,875
576;35
577;35
578;35
579;35
580;35
581;35
582;35
583;35
584;35
585;35
586;35,25
587;35
588;35
589;35,125
590;35,25
591;35
592;34,875
593;34,5
594;34,5
595;34,5
596;34,5
597;34,5
598;34,5
599;34,5
600;34,5
601;34,5
602;34,5
603;34,5
604;34,5
605;34,5
606;34,5
607;34,5
608;34,5
609;34,5
610;34,5
611;34,5
612;34,5
613;34,5
614;34,5
615;34,5
616;34,5
617;34,25
618;34,25
619;34,25
620;34
621;34
622;34,125
623;34,25
624;34,5
625;34,25
626;34,375
627;34,25
628;34,5
629;34,5
630;34,5
631;34,5
632;34,5
633;34,375
634;34,5
635;34,5
636;34,25
637;34,375
638;34,5
639;34,375
640;34,5
641;34,5
642;34,5
643;34,5
644;34,25
645;33,75
646;34
647;34
648;32
649;31,875
650;33,5
651;33,5
652;33,5
653;33,5
654;33,5
655;33,5
656;33,5
657;33,5
658;33,5
659;33,5
660;33,5
661;33,5
662;33,5
663;33,5
664;33,5
665;33,5
666;33,5
667;33,5
668;33,5
669;33,5
670;33,5
671;33,875
672;33,75
673;34
674;34
675;33,625
676;33,625
677;33,5
678;33,75
679;33,5
680;33,5
681;33,375
682;33,5
683;33,5
684;33,5
685;33,5
686;33,5
687;33,5
688;33,5
689;33,5
690;33,5
691;33,5
692;33,5
693;33,5
694;33,5
695;33,5
696;33,5
697;33,5
698;33,5
699;33,5
700;33,5
701;33,5
702;33,5
703;33,5
704;33,5
705;33,5
706;33,5
707;33,25
708;33
709;32,75
710;33,25
711;33
712;32,75
713;32,5
714;32,625
715;32,875
716;32,875
717;33
718;33
719;33
720;33
721;33
722;33
723;33
724;33
725;33
726;33
727;33
728;33
729;33
730;33
731;33
732;33
733;33
734;33
735;33
736;33
737;33
738;33
739;33
740;33
741;33
742;32,875
743;32,875
744;32,5
745;32,625
746;32,625
747;32,5
748;32,5
749;32,5
750;32,5
751;32,5
752;32,5
753;32,5
754;32,5
755;32,5
756;32,5
757;32,5
758;32,5
759;32,5
760;32,5
761;32,5
762;32,5
763;32,5
764;32,5
765;32,5
766;30,25
767;32,5
768;32,5
769;32,5
770;32,5
771;32,5
772;32,5
773;32,5
774;32,5
775;32,5
776;32,125
777;32,25
778;32
779;32,125
780;32
781;32
782;32
783;32
784;32
785;32
786;32
787;32
788;32
789;32
790;32
791;32
792;32
793;32
794;32
795;32
796;32
797;32
798;32
799;32
800;32
801;32
802;32
803;32
804;32
805;32
