frame;frente
0;51,75
1;50
2;49,625
3;49,875
4;48,5
5;48,5
6;49,125
7;48,875
8;47,75
9;48,875
10;49,25
11;49,5
12;49,5
13;50
14;49,5
15;49,5
16;49,5
17;49
18;48,75
19;49,5
20;48,75
21;48,375
22;49,25
23;48,875
24;48,375
25;48,875
26;47,875
27;48,875
28;49,125
29;48,5
30;49,5
31;48,25
32;48,5
33;49,25
34;48,25
35;48,5
36;49,5
37;48,5
38;48,5
39;49,5
40;49,125
41;48,5
42;49
43;49,5
44;49,5
45;48,5
46;48,5
47;49
48;49,5
49;48,5
50;48,5
51;48,75
52;49
53;49,5
54;49,5
55;49,5
56;49
57;48,5
58;49
59;49
60;49,5
61;49,5
62;49,375
63;48,875
64;47,875
65;47,375
66;48,125
67;48,625
68;47,625
69;48,125
70;48,5
71;48,5
72;49
73;49
74;48,75
75;48,5
76;48,5
77;48,375
78;48,125
79;48,125
80;48,125
81;48,375
82;48,5
83;48,5
84;48,5
85;48,5
86;48,5
87;48,5
88;48,75
89;49,5
90;49,5
91;49,375
92;49,125
93;49,25
94;49
95;49
96;48,625
97;48,5
98;48,5
99;48,5
100;48,5
101;48,5
102;48,375
103;48,875
104;49
105;49
106;48,875
107;48,5
108;48,5
109;48,5
110;48,375
111;48,25
112;48,375
113;48,875
114;48,625
115;48,625
116;48,5
117;48,5
118;48,5
119;48,5
120;48,5
121;48,375
122;48,25
123;48,5
124;48,5
125;48,5
126;48,5
127;48,375
128;48,25
129;47,75
130;47,625
131;48,75
132;48,5
133;48,5
134;48,5
135;29,25
136;48,5
137;48,5
138;47,875
139;48,5
140;48,5
141;48,5
142;48,5
143;48,5
144;47,75
145;47,5
146;48,5
147;48,5
148;48,25
149;48,125
150;47,875
151;47,875
152;48,375
153;48
154;47,75
155;47,5
156;47,5
157;48
158;48
159;48
160;47,5
161;47,5
162;47,5
163;48
164;47,875
165;47,5
166;47,5
167;47,5
168;47,5
169;47,5
170;47,25
171;47
172;47,125
173;47,5
174;47
175;47
176;46,5
177;46,75
178;47
179;47
180;46,5
181;46,5
182;46,625
183;46,5
184;46,5
185;46,25
186;46
187;46,5
188;46,5
189;46
190;46
191;46
192;46
193;46
194;46
195;45,625
196;46
197;46
198;46
199;45,5
200;46
201;46
202;45,875
203;45,5
204;46
205;46
206;45,5
207;45,5
208;46
209;46
210;45,5
211;45,5
212;46
213;45,625
214;45,5
215;45,5
216;45,875
217;45,5
218;45,5
219;45,875
220;45,875
221;45,5
222;45,25
223;45,75
224;45,5
225;45,5
226;45,5
227;45,75
228;45,5
229;45,5
230;46
231;46
232;45,5
233;45,5
234;46
235;45,5
236;45,5
237;46
238;45,625
239;45,5
240;46
241;46
242;45,5
243;46
244;46
245;45,625
246;46
247;46
248;45,625
249;46
250;46
251;45,75
252;46
253;46
254;45,5
255;46
256;46
257;45,625
258;46,25
259;46
260;45,75
261;46,5
262;46
263;46
264;46,5
265;46
266;46
267;46,5
268;46
269;46
270;46,25
271;46
272;46,25
273;46
274;46
275;46,5
276;46,125
277;46
278;46,5
279;46,25
280;45,875
281;46,5
282;46,25
283;46
284;46,375
285;46
286;46,5
287;46
288;35,25
289;46
290;46
291;46,5
292;46
293;46,5
294;46,125
295;46,5
296;46
297;46,5
298;46
299;46,5
300;46
301;46,5
302;46
303;46,375
304;46
305;46
306;45,625
307;46
308;45,5
309;46
310;46
311;45,5
312;46
313;45,5
314;46
315;46
316;45,5
317;46
318;45,875
319;45,5
320;46
321;45,5
322;45,5
323;45,875
324;45,5
325;45,5
326;45,5
327;45,5
328;45,5
329;45,5
330;45,5
331;45,5
332;45,5
333;45,5
334;45,5
335;45,5
336;45,5
337;45
338;45
339;45,5
340;45,5
341;44,75
342;45,125
343;45,5
344;45,5
345;44,5
346;45
347;45
348;45,125
349;44,5
350;44,5
351;45
352;45
353;44,5
354;44,5
355;44,5
356;45
357;45
358;44,5
359;44,5
360;44,5
361;44,5
362;44,75
363;44,5
364;44,5
365;44,5
366;44,5
367;43,875
368;44,5
369;44,5
370;44,5
371;44,5
372;44,5
373;43,75
374;44
375;44,125
376;44,5
377;44,5
378;43,75
379;43,5
380;43,5
381;43,875
382;44
383;44
384;43,625
385;43,5
386;43,5
387;43,5
388;43,5
389;43,875
390;44
391;43,5
392;43,5
393;43,5
394;43,5
395;43,5
396;43,5
397;43
398;42,875
399;43,375
400;43,5
401;43,5
402;43,5
403;43,5
404;43,5
405;42,5
406;42,5
407;42,5
408;42,625
409;43
410;43
411;43
412;42,5
413;42,5
414;42,5
415;42,5
416;42,5
417;42,5
418;42,5
419;42,5
420;42,5
421;41,625
422;42,375
423;42,5
424;42,5
425;42,5
426;42,5
427;42,5
428;42,5
429;42,5
430;41,5
431;41,5
432;41,5
433;41,5
434;41,625
435;42
436;42
437;42
438;42
439;42
440;41,625
441;41,5
442;41,5
443;41,5
444;41,5
445;41,5
446;41,5
447;41,5
448;41,5
449;41,5
