frame;frente
285;38
286;38,5
287;39,5
288;38,5
289;38,5
290;39,5
291;38,5
292;38,875
293;38
294;38,5
295;39,25
296;38
297;38,5
298;38,875
299;38
300;38,5
301;38,5
302;38,75
303;38,5
304;38,5
305;39,375
306;38,125
307;38,5
308;38,5
309;38,5
310;38,5
311;38
312;38,5
313;38,5
314;38,625
315;38
316;38,5
317;38,5
318;39
319;38
320;38,5
321;38,5
322;38,875
323;38
324;38,5
325;38,5
326;38,5
327;38
328;38,5
329;38,5
330;38,5
331;38,875
332;38
333;38,5
334;38,5
335;38,5
336;37,5
337;38
338;38,5
339;38,5
340;38,5
341;37,5
342;38
343;38,5
344;38,5
345;38,5
346;37,5
347;37,875
348;38,5
349;38,5
350;38,5
351;38,5
352;37,5
353;38
354;38,5
355;38,5
356;38,5
357;37,5
358;37,5
359;37,75
360;38,5
361;38,5
362;38,5
363;37,5
364;37,5
365;37,5
366;37,875
367;38,5
368;38,5
369;37,25
370;37,5
371;37,5
372;37,5
373;37,625
374;38,5
375;38,5
376;37,5
377;37,5
378;37,5
379;37,5
380;37,5
381;38,5
382;38,5
383;37,5
384;37,5
385;37,5
386;37,5
387;37,5
388;38
389;38,125
390;37
391;37,5
392;37,5
393;37,5
394;37,5
395;37,5
396;37,875
397;37
398;37,125
399;37,5
400;37,5
401;37,5
402;37,5
403;37,5
404;37,5
405;37
406;37
407;37,5
408;37,5
409;37,5
410;37,5
411;37,5
412;37,5
413;36,5
414;37,5
415;37,5
416;37,5
417;37,5
418;37,5
419;37,5
420;36,5
421;36,5
422;37
423;37,375
424;37,5
425;37,5
426;37,5
427;37,5
428;37,5
429;36,5
430;36,5
431;36,5
432;36,5
433;37,375
434;37,5
435;37,5
436;37,5
437;37,5
438;36,5
439;36,5
440;36,5
441;36,5
442;36,5
443;36,5
444;37
445;37,125
446;37,25
447;37,25
448;36,5
449;36,5
450;36,5
451;36,5
452;36,5
453;36,5
454;36,5
455;36,625
456;37
457;36,75
458;36,5
459;36,5
460;36,5
461;36,5
462;36,5
463;36,5
464;36,5
465;36,5
466;36,5
467;36,5
468;36,25
469;36,375
470;36,5
471;36,5
472;36,5
473;36,5
474;36,5
475;36,5
476;36,5
477;36,5
478;36,25
479;35,625
480;36
481;36,5
482;36,5
483;36,5
484;36,5
485;36,5
486;36,5
487;36,5
488;36,5
489;36,5
490;36
491;35,5
492;35,5
493;35,5
494;36,125
495;36,5
496;36,375
497;36,5
498;36,5
499;36,5
500;36,5
501;36,5
502;35,5
503;35,5
504;35,5
505;35,5
506;35,5
507;35,5
508;35,625
509;36,125
510;36,125
511;36,125
512;36,25
513;36,5
514;36
515;35,5
516;35,5
517;35,5
518;35,5
519;35,5
520;35,5
521;35,5
522;35,5
523;35,625
524;36
525;36
526;36
527;35,625
528;35,5
529;35,5
530;35,5
531;35,5
532;35,5
533;35,5
534;35,5
535;35,5
536;35,5
537;35,5
538;35,5
539;35,75
540;35,375
541;35,5
542;35,5
543;35,5
544;35,5
545;35,5
546;35,5
547;35,5
548;35,5
549;35,5
550;35,5
551;34,75
552;34,5
553;35
554;35,25
555;35,5
556;35,5
557;35,5
558;35,5
559;35,5
560;35,5
561;35,5
562;35,5
563;35,5
564;35,5
565;34,75
566;34,5
567;34,5
568;34,75
569;35
570;35
571;35
572;35,125
573;35,375
574;35,5
575;35,5
576;35,5
577;35,5
578;35,5
579;35
580;34,5
581;34,5
582;21,875
583;21,875
584;21,875
585;21,875
586;21,875
587;21,875
588;21,875
589;21,875
590;21,875
591;21,875
592;21,875
593;21,875
594;21,875
595;21,875
596;21,875
597;21,875
598;21,875
599;21,875
600;21,875
601;21,875
602;21,875
603;21,875
604;21,875
605;21,875
606;21,875
607;21,875
608;21,875
609;21,875
610;21,875
611;21,875
612;21,875
613;21,875
614;21,875
615;21,875
616;21,875
617;21,875
618;21,875
619;21,875
620;21,875
621;21,875
622;21,875
623;21,875
624;21,875
625;21,875
626;21,875
627;21,875
628;21,875
629;21,875
630;21,875
631;21,875
632;21,875
633;21,875
634;21,875
635;21,875
636;21,875
637;21,875
638;21,875
639;21,875
640;21,875
641;21,875
642;21,875
643;21,875
644;21,875
645;21,875
646;21,875
647;21,875
648;21,875
649;21,875
650;21,875
651;21,875
652;21,875
653;21,875
654;21,875
655;21,875
656;21,875
657;21,875
658;21,875
659;21,875
660;21,875
661;21,875
662;21,875
663;21,875
664;21,875
665;21,875
666;21,875
667;21,875
668;21,875
669;21,875
670;21,875
671;21,875
672;21,875
673;21,875
674;21,875
675;21,875
676;21,875
677;21,875
678;21,875
679;21,875
680;21,875
681;21,875
682;21,875
683;21,875
684;21,875
685;21,875
686;21,875
687;21,875
688;21,875
689;21,875
690;21,875
691;21,875
692;21,875
693;21,875
694;21,875
695;21,875
696;21,875
697;21,875
698;21,875
699;21,875
700;21,875
701;21,875
702;21,875
703;21,875
704;21,875
705;21,875
706;21,875
707;21,875
708;21,875
709;21,875
710;21,875
711;21,875
712;21,875
713;21,875
714;21,875
715;21,875
716;21,875
717;21,875
718;21,875
719;21,875
720;21,875
721;21,875
722;21,875
723;21,875
724;21,875
725;21,875
726;21,875
727;21,875
728;21,875
729;21,875
730;21,875
731;21,875
732;21,875
733;21,875
734;21,875
735;21,875
736;21,875
737;21,875
738;21,875
739;21,875
740;21,875
741;21,875
742;21,875
743;21,875
744;21,875
745;21,875
746;21,875
747;21,875
748;21,875
749;21,875
750;21,875
751;21,875
752;21,875
753;21,875
754;21,875
755;21,875
756;21,875
757;21,875
758;21,875
759;21,875
760;21,875
761;21,875
762;21,875
763;21,875
764;21,875
765;21,875
766;21,875
767;21,875
768;21,875
769;21,875
770;21,875
771;21,875
772;21,875
773;21,875
774;21,875
775;21,875
776;21,875
777;21,875
778;21,875
779;21,875
780;21,875
781;21,875
782;21,875
783;21,875
784;21,875
785;21,875
786;21,875
787;21,875
788;21,875
789;21,875
790;21,875
791;21,875
792;21,875
793;21,875
794;21,875
795;21,875
796;21,875
797;21,875
798;21,875
799;21,875
800;21,875
801;21,875
802;21,875
803;21,875
804;21,875
805;21,875
806;21,875
807;21,875
808;21,875
809;21,875
810;21,875
811;21,875
812;21,875
813;21,875
814;21,875
815;21,875
816;21,875
817;21,875
818;21,875
819;21,875
820;21,875
821;21,875
822;21,875
823;21,875
824;21,875
825;21,875
826;21,875
827;21,875
828;21,875
829;21,875
830;21,875
831;21,875
832;21,875
833;21,875
834;21,875
835;21,875
836;21,875
837;21,875
838;21,875
839;21,875
840;21,875
841;21,875
842;21,875
843;21,875
844;21,875
845;21,875
846;21,875
847;21,875
848;21,875
849;21,875
850;21,875
851;21,875
852;21,875
853;21,875
854;21,875
855;21,875
856;21,875
857;21,875
858;21,875
859;21,875
860;21,875
861;21,875
862;21,875
863;21,875
864;21,875
865;21,875
866;21,875
867;21,875
868;21,875
869;21,875
870;21,875
871;21,875
872;21,875
873;21,875
874;21,875
875;21,875
876;21,875
877;21,875
878;21,875
879;21,875
880;21,875
881;21,875
882;21,875
883;21,875
884;21,875
885;21,875
886;21,875
887;21,875
888;21,875
889;21,875
890;21,875
891;21,875
892;21,875
893;21,875
894;21,875
895;21,875
896;21,875
897;21,875
898;21,875
899;21,875
900;21,875
901;21,875
902;21,875
903;21,875
904;21,875
905;21,875
906;21,875
907;21,875
908;21,875
909;21,875
910;21,875
911;21,875
912;21,875
913;21,875
914;21,875
915;21,875
916;21,875
917;21,875
918;21,875
919;21,875
920;21,875
921;21,875
922;21,875
923;21,875
924;21,875
925;21,875
926;21,875
927;21,875
928;21,875
929;21,875
930;21,875
931;21,875
932;21,875
933;21,875
934;21,875
935;21,875
936;21,875
937;21,875
938;21,875
939;21,875
940;21,875
941;21,875
942;21,875
943;21,875
944;21,875
945;21,875
946;21,875
947;21,875
948;21,875
949;21,875
950;21,875
951;21,875
952;21,875
953;21,875
954;21,875
955;21,875
956;21,875
957;21,875
958;21,875
959;21,875
960;21,875
961;21,875
962;21,875
963;21,875
964;21,875
965;21,875
966;21,875
967;21,875
968;21,875
969;21,875
970;21,875
971;21,875
972;21,875
973;21,875
974;21,875
975;21,875
976;21,875
977;21,875
978;21,875
979;21,875
980;21,875
981;21,875
982;21,875
983;21,875
984;21,875
985;21,875
986;21,875
987;21,875
988;21,875
989;21,875
990;21,875
991;21,875
992;21,875
993;21,875
994;21,875
995;21,875
996;21,875
997;21,875
998;21,875
999;21,875
1000;21,875
1001;21,875
1002;21,875
1003;21,875
1004;21,875
1005;21,875
1006;21,875
1007;21,875
1008;21,875
1009;21,875
1010;21,875
1011;21,875
1012;21,875
1013;21,875
1014;21,875
1015;21,875
1016;21,875
1017;21,875
1018;21,875
1019;21,875
1020;21,875
1021;21,875
1022;21,875
1023;21,875
1024;21,875
1025;21,875
1026;21,875
1027;21,875
1028;21,875
1029;21,875
1030;21,875
1031;21,875
1032;21,875
1033;21,875
1034;21,875
1035;21,875
1036;21,875
1037;21,875
1038;21,875
1039;21,875
1040;21,875
1041;21,875
1042;21,875
1043;21,875
1044;21,875
1045;21,875
1046;21,875
1047;21,875
1048;21,875
1049;21,875
1050;21,875
1051;21,875
1052;21,875
1053;21,875
1054;21,875
1055;21,875
1056;21,875
1057;21,875
1058;21,875
1059;21,875
1060;21,875
1061;21,875
1062;21,875
1063;21,875
1064;21,875
1065;21,875
1066;21,875
1067;21,875
1068;21,875
1069;21,875
1070;21,875
1071;21,875
1072;21,875
1073;21,875
1074;21,875
1075;21,875
1076;21,875
1077;21,875
1078;21,875
1079;21,875
1080;21,875
1081;21,875
1082;21,875
1083;21,875
1084;21,875
1085;21,875
1086;21,875
1087;21,875
1088;21,875
1089;21,875
1090;21,875
1091;21,875
1092;21,875
1093;21,875
1094;21,875
1095;21,875
1096;21,875
1097;21,875
1098;21,875
1099;21,875
1100;21,875
1101;21,875
1102;21,875
1103;21,875
1104;21,875
1105;21,875
1106;21,875
1107;21,875
1108;21,875
1109;21,875
1110;21,875
1111;21,875
1112;21,875
1113;21,875
1114;21,875
1115;21,875
1116;21,875
1117;21,875
1118;21,875
1119;21,875
1120;21,875
1121;21,875
1122;21,875
1123;21,875
1124;21,875
1125;21,875
1126;21,875
1127;21,875
1128;21,875
1129;21,875
1130;21,875
1131;21,875
1132;21,875
1133;21,875
1134;21,875
1135;21,875
1136;21,875
1137;21,875
1138;21,875
1139;21,875
1140;21,875
1141;21,875
1142;21,875
1143;21,875
1144;21,875
1145;21,875
1146;21,875
1147;21,875
1148;21,875
1149;21,875
1150;21,875
1151;21,875
1152;21,875
1153;21,875
1154;21,875
1155;21,875
1156;21,875
1157;21,875
1158;21,875
1159;21,875
1160;21,875
1161;21,875
1162;21,875
1163;21,875
1164;21,875
1165;21,875
1166;21,875
1167;21,875
1168;21,875
1169;21,875
1170;21,875
1171;21,875
1172;21,875
1173;21,875
1174;21,875
1175;21,875
1176;21,875
1177;21,875
1178;21,875
1179;21,875
1180;21,875
1181;21,875
1182;21,875
1183;21,875
1184;21,875
1185;21,875
1186;21,875
1187;21,875
1188;21,875
1189;21,875
1190;21,875
1191;21,875
1192;21,875
1193;21,875
1194;21,875
1195;21,875
1196;21,875
1197;21,875
1198;21,875
1199;21,875
1200;21,875
1201;21,875
1202;21,875
1203;21,875
1204;21,875
1205;21,875
1206;21,875
1207;21,875
1208;21,875
1209;21,875
1210;21,875
1211;21,875
1212;21,875
1213;21,875
1214;21,875
1215;21,875
1216;21,875
1217;21,875
1218;21,875
1219;21,875
1220;21,875
1221;21,875
1222;21,875
1223;21,875
1224;21,875
1225;21,875
1226;21,875
1227;21,875
1228;21,875
1229;21,875
1230;21,875
1231;21,875
1232;21,875
1233;21,875
1234;21,875
1235;21,875
1236;21,875
1237;21,875
1238;21,875
1239;21,875
1240;21,875
1241;21,875
1242;21,875
1243;21,875
1244;21,875
1245;21,875
1246;21,875
1247;21,875
1248;21,875
1249;21,875
1250;21,875
1251;21,875
1252;21,875
1253;21,875
1254;21,875
1255;21,875
1256;21,875
1257;21,875
1258;21,875
1259;21,875
1260;21,875
1261;21,875
1262;21,875
1263;21,875
1264;21,875
1265;21,875
1266;21,875
1267;21,875
1268;21,875
1269;21,875
1270;21,875
1271;21,875
1272;21,875
1273;21,875
1274;21,875
1275;21,875
1276;21,875
1277;21,875
1278;21,875
1279;21,875
1280;21,875
1281;21,875
1282;21,875
1283;21,875
1284;21,875
1285;21,875
1286;21,875
1287;21,875
1288;21,875
1289;21,875
1290;21,875
1291;21,875
1292;21,875
1293;21,875
1294;21,875
1295;21,875
1296;21,875
1297;21,875
1298;21,875
1299;21,875
1300;21,875
1301;21,875
1302;21,875
1303;21,875
1304;21,875
1305;21,875
1306;21,875
1307;21,875
1308;21,875
1309;21,875
1310;21,875
1311;21,875
1312;21,875
1313;21,875
1314;21,875
1315;21,875
1316;21,875
1317;21,875
1318;21,875
1319;21,875
1320;21,875
1321;21,875
1322;21,875
1323;21,875
1324;21,875
1325;21,875
1326;21,875
1327;21,875
1328;21,875
1329;21,875
1330;21,875
1331;21,875
1332;21,875
1333;21,875
1334;21,875
1335;21,875
1336;21,875
1337;21,875
1338;21,875
1339;21,875
1340;21,875
1341;21,875
1342;21,875
1343;21,875
1344;21,875
1345;21,875
1346;21,875
1347;21,875
1348;21,875
1349;21,875
1350;21,875
1351;21,875
1352;21,875
1353;21,875
1354;21,875
1355;21,875
1356;21,875
1357;21,875
1358;21,875
1359;21,875
1360;21,875
1361;21,875
1362;21,875
1363;21,875
1364;21,875
1365;21,875
1366;21,875
1367;21,875
1368;21,875
1369;21,875
1370;21,875
1371;21,875
1372;21,875
1373;21,875
1374;21,875
1375;21,875
1376;21,875
1377;21,875
1378;21,875
1379;21,875
1380;21,875
1381;21,875
1382;21,875
1383;21,875
1384;21,875
1385;21,875
1386;21,875
1387;21,875
1388;21,875
1389;21,875
1390;21,875
1391;21,875
1392;21,875
1393;21,875
1394;21,875
1395;21,875
1396;21,875
1397;21,875
1398;21,875
1399;21,875
1400;21,875
1401;21,875
1402;21,875
1403;21,875
1404;21,875
1405;21,875
1406;21,875
1407;21,875
1408;21,875
1409;21,875
1410;21,875
1411;21,875
1412;21,875
1413;21,875
1414;21,875
1415;21,875
1416;21,875
1417;21,875
1418;21,875
1419;21,875
1420;21,875
1421;21,875
1422;21,875
1423;21,875
1424;21,875
1425;21,875
1426;21,875
1427;21,875
1428;21,875
1429;21,875
1430;21,875
1431;21,875
1432;21,875
1433;21,875
1434;21,875
1435;21,875
1436;21,875
1437;21,875
1438;21,875
1439;21,875
1440;21,875
1441;21,875
1442;21,875
1443;21,875
1444;21,875
1445;21,875
1446;21,875
1447;21,875
1448;21,875
1449;21,875
1450;21,875
1451;21,875
1452;21,875
1453;21,875
1454;21,875
1455;21,875
1456;21,875
1457;21,875
1458;21,875
1459;21,875
1460;21,875
1461;21,875
1462;21,875
1463;21,875
1464;21,875
1465;21,875
1466;21,875
1467;21,875
1468;21,875
1469;21,875
1470;21,875
1471;21,875
1472;21,875
1473;21,875
1474;21,875
1475;21,875
1476;21,875
1477;21,875
1478;21,875
1479;21,875
1480;21,875
1481;21,875
1482;21,875
1483;21,875
1484;21,875
1485;21,875
1486;21,875
1487;21,875
1488;21,875
1489;21,875
1490;21,875
1491;21,875
1492;21,875
1493;21,875
1494;21,875
1495;21,875
1496;21,875
1497;21,875
1498;21,875
1499;21,875
1500;21,875
1501;21,875
1502;21,875
1503;21,875
1504;21,875
1505;21,875
1506;21,875
1507;21,875
1508;21,875
1509;21,875
1510;21,875
1511;21,875
1512;21,875
1513;21,875
1514;21,875
1515;21,875
1516;21,875
1517;21,875
1518;21,875
1519;21,875
1520;21,875
1521;21,875
1522;21,875
1523;21,875
1524;21,875
1525;21,875
1526;21,875
1527;21,875
1528;21,875
1529;21,875
1530;21,875
1531;21,875
1532;21,875
1533;21,875
1534;21,875
1535;21,875
1536;21,875
1537;21,875
1538;21,875
1539;21,875
1540;21,875
1541;21,875
1542;21,875
1543;21,875
1544;21,875
1545;21,875
1546;21,875
1547;21,875
1548;21,875
1549;21,875
1550;21,875
1551;21,875
1552;21,875
1553;21,875
1554;21,875
1555;21,875
1556;21,875
1557;21,875
1558;21,875
1559;21,875
1560;21,875
1561;21,875
1562;21,875
1563;21,875
1564;21,875
1565;21,875
1566;21,875
1567;21,875
1568;21,875
1569;21,875
1570;21,875
1571;21,875
1572;21,875
1573;21,875
1574;21,875
1575;21,875
1576;21,875
1577;21,875
1578;21,875
1579;21,875
1580;21,875
1581;21,875
1582;21,875
1583;21,875
1584;21,875
1585;21,875
1586;21,875
1587;21,875
1588;21,875
1589;21,875
1590;21,875
1591;21,875
1592;21,875
1593;21,875
1594;21,875
1595;21,875
1596;21,875
1597;21,875
1598;21,875
1599;21,875
1600;21,875
1601;21,875
1602;21,875
1603;21,875
1604;21,875
1605;21,875
1606;21,875
1607;21,875
1608;21,875
1609;21,875
1610;21,875
1611;21,875
1612;21,875
1613;21,875
1614;21,875
1615;21,875
1616;21,875
1617;21,875
1618;21,875
1619;21,875
1620;21,875
1621;21,875
1622;21,875
1623;21,875
1624;21,875
1625;21,875
1626;21,875
1627;21,875
1628;21,875
1629;21,875
1630;21,875
1631;21,875
1632;21,875
1633;21,875
1634;21,875
1635;21,875
1636;21,875
1637;21,875
1638;21,875
1639;21,875
1640;21,875
1641;21,875
1642;21,875
1643;21,875
1644;21,875
1645;21,875
1646;21,875
1647;21,875
1648;21,875
1649;21,875
1650;21,875
1651;21,875
1652;21,875
1653;21,875
1654;21,875
1655;21,875
1656;21,875
1657;21,875
1658;21,875
1659;21,875
1660;21,875
1661;21,875
1662;21,875
1663;21,875
1664;21,875
1665;21,875
1666;21,875
1667;21,875
1668;21,875
1669;21,875
1670;21,875
1671;21,875
1672;21,875
1673;21,875
1674;21,875
1675;21,875
1676;21,875
1677;21,875
1678;21,875
1679;21,875
1680;21,875
1681;21,875
1682;21,875
1683;21,875
1684;21,875
1685;21,875
1686;21,875
1687;21,875
1688;21,875
1689;21,875
1690;21,875
1691;21,875
1692;21,875
1693;21,875
1694;21,875
1695;21,875
1696;21,875
1697;21,875
1698;21,875
1699;21,875
1700;21,875
1701;21,875
1702;21,875
1703;21,875
1704;21,875
1705;21,875
1706;21,875
1707;21,875
1708;21,875
1709;21,875
1710;21,875
1711;21,875
1712;21,875
1713;21,875
1714;21,875
1715;21,875
1716;21,875
1717;21,875
1718;21,875
1719;21,875
1720;21,875
1721;21,875
1722;21,875
1723;21,875
1724;21,875
1725;21,875
1726;21,875
1727;21,875
1728;21,875
1729;21,875
1730;21,875
1731;21,875
1732;21,875
1733;21,875
1734;21,875
1735;21,875
1736;21,875
1737;21,875
1738;21,875
1739;21,875
1740;21,875
1741;21,875
1742;21,875
1743;21,875
1744;21,875
1745;21,875
1746;21,875
1747;21,875
1748;21,875
1749;21,875
1750;21,875
1751;21,875
1752;21,875
1753;21,875
1754;21,875
1755;21,875
1756;21,875
1757;21,875
1758;21,875
1759;21,875
1760;21,875
1761;21,875
1762;21,875
1763;21,875
1764;21,875
1765;21,875
1766;21,875
1767;21,875
1768;21,875
1769;21,875
1770;21,875
1771;21,875
1772;21,875
1773;21,875
1774;21,875
1775;21,875
1776;21,875
1777;21,875
1778;21,875
1779;21,875
1780;21,875
1781;21,875
1782;21,875
1783;21,875
1784;21,875
1785;21,875
1786;21,875
1787;21,875
1788;21,875
1789;21,875
1790;21,875
1791;21,875
1792;21,875
1793;21,875
1794;21,875
1795;21,875
1796;21,875
1797;21,875
1798;21,875
1799;21,875
1800;21,875
1801;21,875
1802;21,875
1803;21,875
1804;21,875
1805;21,875
1806;21,875
1807;21,875
1808;21,875
1809;21,875
1810;21,875
1811;21,875
1812;21,875
1813;21,875
1814;21,875
1815;21,875
1816;21,875
1817;21,875
1818;21,875
1819;21,875
1820;21,875
1821;21,875
1822;21,875
1823;21,875
1824;21,875
1825;21,875
1826;21,875
1827;21,875
1828;21,875
1829;21,875
1830;21,875
1831;21,875
1832;21,875
1833;21,875
1834;21,875
1835;21,875
1836;21,875
1837;21,875
1838;21,875
1839;21,875
1840;21,875
1841;21,875
1842;21,875
1843;21,875
1844;21,875
1845;21,875
1846;21,875
1847;21,875
1848;21,875
1849;21,875
1850;21,875
1851;21,875
1852;21,875
1853;21,875
1854;21,875
1855;21,875
1856;21,875
1857;21,875
1858;21,875
1859;21,875
1860;21,875
1861;21,875
1862;21,875
1863;21,875
1864;21,875
1865;21,875
1866;21,875
1867;21,875
1868;21,875
1869;21,875
1870;21,875
1871;21,875
1872;21,875
1873;21,875
1874;21,875
1875;21,875
1876;21,875
1877;21,875
1878;21,875
1879;21,875
1880;21,875
1881;21,875
1882;21,875
1883;21,875
1884;21,875
1885;21,875
1886;21,875
1887;21,875
1888;21,875
1889;21,875
1890;21,875
1891;21,875
1892;21,875
1893;21,875
1894;21,875
1895;21,875
1896;21,875
1897;21,875
1898;21,875
1899;21,875
1900;21,875
1901;21,875
1902;21,875
1903;21,875
1904;21,875
1905;21,875
1906;21,875
1907;21,875
1908;21,875
1909;21,875
1910;21,875
1911;21,875
1912;21,875
1913;21,875
1914;21,875
1915;21,875
1916;21,875
1917;21,875
1918;21,875
1919;21,875
